ARREST_KEY,ARREST_DATE,PD_CD,PD_DESC,KY_CD,OFNS_DESC,LAW_CODE,LAW_CAT_CD,ARREST_BORO,ARREST_PRECINCT,JURISDICTION_CODE,AGE_GROUP,PERP_SEX,PERP_RACE,X_COORD_CD,Y_COORD_CD,Latitude,Longitude
159834527,01/01/2017,511,"CONTROLLED SUBSTANCE, POSSESSION 7",235,DANGEROUS DRUGS,PL 2200300,M,B,52,0,25-44,M,WHITE HISPANIC,1010565,252137,40.858701647,-73.904871175
159839403,01/01/2017,566,"MARIJUANA, POSSESSION",678,MISCELLANEOUS PENAL LAW,PL 2210500,V,K,71,0,18-24,M,BLACK,995177,180938,40.6633112,-73.960615408
159839405,01/01/2017,862,"ADM.CODE,UNCLASSIFIED VIOLATION",675,ADMINISTRATIVE CODE,AC 010125B,V,K,81,0,45-64,M,BLACK,1004879,190339,40.689097532,-73.925616087
159829762,01/01/2017,259,"MISCHIEF,CRIMINAL     UNCLASSIFIED 4TH DEG",351,CRIMINAL MISCHIEF & RELATED OF,PL 1450001,M,K,70,0,25-44,M,BLACK,996622,164211,40.617397264,-73.955437622
159840147,01/01/2017,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,PETIT LARCENY,PL 1552500,M,K,71,0,18-24,M,BLACK,999005,181250,40.66416202,-73.94681682
159824780,01/01/2017,567,"MARIJUANA, POSSESSION 4 & 5",235,DANGEROUS DRUGS,PL 2211001,M,M,28,0,18-24,M,BLACK,998816,233545,40.807699163,-73.947384858
159826586,01/01/2017,181,"IMPRISONMENT 2,UNLAWFUL",355,OFFENSES AGAINST THE PERSON,PL 1350500,M,B,43,0,18-24,M,BLACK HISPANIC,1017568,238898,40.822340826,-73.879620713
159826588,01/01/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,K,73,2,25-44,M,WHITE HISPANIC,1006760,182355,40.667178679,-73.918860129
159826615,01/01/2017,259,"MISCHIEF,CRIMINAL     UNCLASSIFIED 4TH DEG",351,CRIMINAL MISCHIEF & RELATED OF,PL 1450001,M,Q,115,0,25-44,M,WHITE HISPANIC,1020030,212188,40.749019446,-73.870867574
159826618,01/01/2017,782,"WEAPONS, POSSESSION, ETC",236,DANGEROUS WEAPONS,PL 2650101,M,S,123,0,25-44,M,WHITE,918975,130338,40.524190992,-74.234793755
159826739,01/01/2017,397,"ROBBERY,UNCLASSIFIED,OPEN AREAS",105,ROBBERY,PL 1600500,F,B,47,0,25-44,M,BLACK HISPANIC,1023267,258090,40.874993806,-73.8589181
159826764,01/01/2017,397,"ROBBERY,UNCLASSIFIED,OPEN AREAS",105,ROBBERY,PL 1600500,F,M,14,0,25-44,M,WHITE,987716,213309,40.752168013,-73.987491695
159826774,01/01/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,Q,113,0,25-44,M,BLACK,1051242,188175,40.68292838,-73.75845951
159826959,01/01/2017,439,"LARCENY,GRAND FROM OPEN AREAS,UNCLASSIFIED",109,GRAND LARCENY,PL 1553001,F,Q,113,0,18-24,M,WHITE HISPANIC,1054759,191513,40.69206307,-73.745743983
159840143,01/01/2017,567,"MARIJUANA, POSSESSION 4 & 5",235,DANGEROUS DRUGS,PL 2211001,M,B,42,2,18-24,F,BLACK,1010919,239073,40.822843728,-73.903643392
159840152,01/01/2017,754,APPEARANCE TICKET FAIL TO RESPOND,678,MISCELLANEOUS PENAL LAW,PL 2155800,V,Q,103,0,18-24,M,ASIAN/PAC.ISL,1038117,193368,40.697271541,-73.805740449
159827153,01/01/2017,113,"MENACING,UNCLASSIFIED",344,ASSAULT 3 & RELATED OFFENSES,PL 1201401,M,K,90,0,25-44,M,WHITE HISPANIC,998274,197040,40.707503146,-73.949418857
159827294,01/01/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,K,66,0,25-44,F,WHITE HISPANIC,990617,174827,40.646542292,-73.977057555
159827307,01/01/2017,478,"THEFT OF SERVICES, UNCLASSIFIED",343,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,Q,103,6,18-24,M,BLACK,1037598,194471,40.700302155,-73.80760338
159828202,01/01/2017,115,RECKLESS ENDANGERMENT 2,355,OFFENSES AGAINST THE PERSON,PL 1202000,M,M,19,0,25-44,M,WHITE HISPANIC,998258,223843,40.7810707,-73.94942075
159840243,01/01/2017,567,"MARIJUANA, POSSESSION 4 & 5",235,DANGEROUS DRUGS,PL 2211001,M,Q,114,97,18-24,F,BLACK HISPANIC,1002018,213258,40.75201086,-73.935871961
159838727,01/01/2017,205,"TRESPASS 2, CRIMINAL",352,CRIMINAL TRESPASS,PL 1401500,M,M,7,2,25-44,M,WHITE,989021,200767,40.717742701,-73.982790481
159838725,01/01/2017,205,"TRESPASS 2, CRIMINAL",352,CRIMINAL TRESPASS,PL 1401500,M,M,7,2,18-24,M,BLACK,989021,200767,40.717742701,-73.982790481
159838037,01/01/2017,268,"MISCHIEF,CRIMINAL,    UNCL 2ND",121,CRIMINAL MISCHIEF & RELATED OF,PL 1450502,F,Q,105,0,25-44,M,BLACK,1057767,203993,40.726293088,-73.734760849
159828864,01/01/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,K,88,2,25-44,M,WHITE HISPANIC,992297,188389,40.683765609,-73.970987385
159829783,01/01/2017,782,"WEAPONS, POSSESSION, ETC",236,DANGEROUS WEAPONS,PL 2650101,M,Q,115,3,18-24,M,WHITE,1018623,214936,40.756567585,-73.875931534
159824186,01/01/2017,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,K,81,0,25-44,F,BLACK,1002814,186161,40.677634448,-73.933073703
159824784,01/01/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,M,1,0,25-44,M,ASIAN/PAC.ISL,982074,203098,40.724141753,-74.007851931
159826755,01/01/2017,114,OBSTR BREATH/CIRCUL,344,ASSAULT 3 & RELATED OFFENSES,PL 1211100,M,K,72,0,18-24,M,WHITE HISPANIC,982178,174677,40.646132619,-74.00746798
159840153,01/01/2017,478,"THEFT OF SERVICES, UNCLASSIFIED",343,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,Q,103,6,45-64,F,BLACK,1037598,194471,40.700302155,-73.80760338
159829755,01/01/2017,223,"BURGLARY,RESIDENCE,NIGHT",107,BURGLARY,PL 1402502,F,B,48,0,25-44,M,WHITE HISPANIC,1014563,247600,40.846236115,-73.890438695
159829756,01/01/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,B,46,0,<18,F,BLACK HISPANIC,1006821,249157,40.850532803,-73.91841598
159829769,01/01/2017,397,"ROBBERY,UNCLASSIFIED,OPEN AREAS",105,ROBBERY,PL 160102A,F,K,63,0,45-64,M,BLACK,1000521,168264,40.6285156,-73.941383698
159829776,01/01/2017,792,WEAPONS POSSESSION 1 & 2,118,DANGEROUS WEAPONS,PL 2650303,F,M,1,0,25-44,M,BLACK,983728,201372,40.719404551,-74.001884563
159830427,01/01/2017,905,"INTOXICATED DRIVING,ALCOHOL",347,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,B,50,0,25-44,M,BLACK HISPANIC,1010218,258831,40.877075659,-73.90609966
159830451,01/01/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,Q,114,0,45-64,M,BLACK,1006623,217672,40.764115708,-73.919236598
159831265,01/01/2017,792,WEAPONS POSSESSION 1 & 2,118,DANGEROUS WEAPONS,PL 2650303,F,M,32,2,18-24,M,BLACK,1000641,237827,40.819448861,-73.940781977
159832616,01/01/2017,268,"MISCHIEF,CRIMINAL,    UNCL 2ND",121,CRIMINAL MISCHIEF & RELATED OF,PL 1450502,F,Q,106,0,25-44,M,BLACK,1028605,187930,40.682398289,-73.840079369
159835578,01/01/2017,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200512,F,K,67,0,18-24,F,BLACK,1002555,172696,40.640676528,-73.93404401
159835588,01/01/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,Q,101,0,45-64,F,BLACK,1049787,156001,40.594628829,-73.76401804
159837287,01/01/2017,505,"CONTROLLED SUBSTANCE, POSSESSION 4",117,DANGEROUS DRUGS,PL 2200903,F,B,47,0,18-24,M,WHITE,1027688,265684,40.895816277,-73.842882785
159838015,01/01/2017,969,"TRAFFIC,UNCLASSIFIED INFRACTION",881,OTHER TRAFFIC INFRACTION,VTL051101A,V,K,76,0,25-44,F,WHITE,984110,188364,40.683700646,-74.000506225
159838033,01/01/2017,203,"TRESPASS 3, CRIMINAL",352,CRIMINAL TRESPASS,PL 140100A,M,M,24,1,<18,M,BLACK,992062,228791,40.794659285,-73.971787782
159838709,01/01/2017,567,"MARIJUANA, POSSESSION 4 & 5",235,DANGEROUS DRUGS,PL 2211001,M,B,42,2,<18,M,BLACK,1010158,242491,40.832227424,-73.90637977
159838731,01/01/2017,567,"MARIJUANA, POSSESSION 4 & 5",235,DANGEROUS DRUGS,PL 2211001,M,S,120,0,18-24,M,WHITE HISPANIC,964552,165324,40.620438955,-74.070956677
159840141,01/01/2017,259,"MISCHIEF,CRIMINAL     UNCLASSIFIED 4TH DEG",351,CRIMINAL MISCHIEF & RELATED OF,PL 1450001,M,B,40,0,25-44,M,WHITE HISPANIC,1007539,236331,40.81532727,-73.915865216
159840142,01/01/2017,707,"IMPERSONATION 2, PUBLIC SERVANT",340,FRAUDS,PL 1902300,M,B,42,2,25-44,M,BLACK,1010651,240263,40.826110743,-73.904607024
159840203,01/01/2017,782,"WEAPONS, POSSESSION, ETC",236,DANGEROUS WEAPONS,PL 2650101,M,B,48,0,18-24,F,BLACK,1014572,248188,40.84784997,-73.890403507
159840204,01/01/2017,905,"INTOXICATED DRIVING,ALCOHOL",347,INTOXICATED & IMPAIRED DRIVING,VTL11920U3,M,B,52,0,18-24,M,WHITE HISPANIC,1014523,255826,40.868814145,-73.890546121
159840151,01/01/2017,439,"LARCENY,GRAND FROM OPEN AREAS,UNCLASSIFIED",109,GRAND LARCENY,PL 1553001,F,Q,106,0,25-44,M,WHITE,1031898,186190,40.677605279,-73.82821878
159840139,01/01/2017,567,"MARIJUANA, POSSESSION 4 & 5",235,DANGEROUS DRUGS,PL 2211001,M,B,45,2,18-24,M,BLACK,1032930,239207,40.823117641,-73.824114397
159833644,01/01/2017,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,PETIT LARCENY,PL 1552500,M,K,94,0,45-64,M,WHITE HISPANIC,996931,205311,40.730207079,-73.954247288
159830430,01/01/2017,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,PETIT LARCENY,PL 1552500,M,B,52,0,45-64,M,BLACK,1017440,256046,40.869407492,-73.879998313
159831257,01/01/2017,114,OBSTR BREATH/CIRCUL,344,ASSAULT 3 & RELATED OFFENSES,PL 1211100,M,B,45,0,25-44,M,BLACK,1034606,236198,40.814849404,-73.81808139
159831887,01/01/2017,268,"MISCHIEF,CRIMINAL,    UNCL 2ND",121,CRIMINAL MISCHIEF & RELATED OF,PL 1450502,F,K,81,0,25-44,M,WHITE HISPANIC,1002557,192954,40.69628021,-73.933981793
159832610,01/01/2017,905,"INTOXICATED DRIVING,ALCOHOL",347,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,B,44,0,25-44,M,WHITE HISPANIC,1005022,240771,40.82752009,-73.92494464
159833639,01/01/2017,490,"STOLEN PROPERTY 3,POSSESSION",232,POSSESSION OF STOLEN PROPERTY,PL 1654000,M,B,50,0,25-44,M,WHITE HISPANIC,1011536,261329,40.883927913,-73.901323524
159827302,01/01/2017,905,"INTOXICATED DRIVING,ALCOHOL",347,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,M,10,0,25-44,M,WHITE,983524,212642,40.750337915,-74.002621712
159828197,01/01/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,B,46,0,25-44,M,BLACK,1005802,247998,40.847354237,-73.922102997
159828860,01/01/2017,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,K,90,0,18-24,M,BLACK,993851,198317,40.711014113,-73.965370171
159832619,01/01/2017,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200502,F,Q,113,0,25-44,M,BLACK,1046405,187113,40.680048726,-73.775909194
159833645,01/01/2017,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,PETIT LARCENY,PL 1552500,M,K,94,0,45-64,M,WHITE HISPANIC,996931,205311,40.730207079,-73.954247288
159838732,01/01/2017,567,"MARIJUANA, POSSESSION 4 & 5",235,DANGEROUS DRUGS,PL 2211001,M,S,120,0,18-24,M,WHITE HISPANIC,964552,165324,40.620438955,-74.070956677
159833650,01/01/2017,397,"ROBBERY,UNCLASSIFIED,OPEN AREAS",105,ROBBERY,PL 1601503,F,M,19,0,45-64,M,BLACK,994297,218680,40.766905006,-73.963731019
159834531,01/01/2017,203,"TRESPASS 3, CRIMINAL",352,CRIMINAL TRESPASS,PL 1401000,M,K,60,0,<18,M,BLACK,986229,148311,40.573763375,-73.992877757
159834532,01/01/2017,203,"TRESPASS 3, CRIMINAL",352,CRIMINAL TRESPASS,PL 1401000,M,K,60,0,18-24,M,BLACK,986229,148311,40.573763375,-73.992877757
159835570,01/01/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,B,44,0,25-44,F,WHITE HISPANIC,1006537,244511,40.837781618,-73.919457971
159835584,01/01/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,M,19,0,25-44,F,WHITE,998586,223661,40.780570632,-73.948236782
159823605,01/01/2017,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,Q,113,0,45-64,M,BLACK,1043034,184543,40.673017704,-73.788085289
159837295,01/01/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,K,62,0,45-64,M,ASIAN/PAC.ISL,985232,160178,40.606336089,-73.996464872
159838716,01/01/2017,203,"TRESPASS 3, CRIMINAL",352,CRIMINAL TRESPASS,PL 140100F,M,K,76,2,18-24,M,BLACK,982705,185232,40.67510388,-74.005571333
159834534,01/01/2017,203,"TRESPASS 3, CRIMINAL",352,CRIMINAL TRESPASS,PL 1401000,M,K,60,2,<18,M,BLACK,986229,148311,40.573763375,-73.992877757
159829777,01/01/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,M,23,2,25-44,M,WHITE HISPANIC,998437,228299,40.793300943,-73.948764998
159829775,01/01/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,M,23,2,25-44,F,WHITE HISPANIC,998437,228299,40.793300943,-73.948764998
159828874,01/01/2017,114,OBSTR BREATH/CIRCUL,344,ASSAULT 3 & RELATED OFFENSES,PL 1211100,M,Q,110,0,25-44,M,WHITE HISPANIC,1019200,211167,40.74622038,-73.873868435
159828866,01/01/2017,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,M,10,0,65+,M,WHITE,984791,209846,40.742663608,-73.998049108
159829761,01/01/2017,904,"INTOXICATED DRIVING,ALCOHOL",119,INTOXICATED/IMPAIRED DRIVING,VTL11920E2,F,K,72,0,25-44,M,BLACK,980037,176371,40.650781523,-74.01518422
159828871,01/01/2017,105,STRANGULATION 1ST,106,FELONY ASSAULT,PL 1211200,F,Q,101,0,25-44,M,BLACK,1051162,155661,40.593685327,-73.75907038
159828863,01/01/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,K,67,0,25-44,F,WHITE HISPANIC,1007587,178073,40.655423396,-73.915893881
159828859,01/01/2017,397,"ROBBERY,UNCLASSIFIED,OPEN AREAS",105,ROBBERY,PL 1600500,F,K,77,0,25-44,M,BLACK,997290,186557,40.678731238,-73.952988297
159828203,01/01/2017,782,"WEAPONS, POSSESSION, ETC",236,DANGEROUS WEAPONS,PL 2650101,M,M,34,0,25-44,M,BLACK HISPANIC,1006605,254113,40.864136085,-73.91918021
159828196,01/01/2017,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,PETIT LARCENY,PL 1552500,M,B,40,0,25-44,F,BLACK,1006853,233369,40.807199186,-73.918353502
159828195,01/01/2017,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200600,F,B,47,0,18-24,M,BLACK,1024399,266423,40.897860173,-73.854774903
159827155,01/01/2017,802,ALCOHOLIC BEVERAGE CONTROL LAW,346,ALCOHOLIC BEVERAGE CONTROL LAW,ABC0106015,M,K,67,0,18-24,M,BLACK,1002894,176689,40.651635743,-73.932811474
159827148,01/01/2017,478,"THEFT OF SERVICES, UNCLASSIFIED",343,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,K,72,0,18-24,M,WHITE HISPANIC,981339,178011,40.65528349,-74.01049279
159826960,01/01/2017,759,"PUBLIC ADMINISTATION,UNCLASS M",359,OFFENSES AGAINST PUBLIC ADMINI,PL 1951600,M,Q,108,0,25-44,M,ASIAN/PAC.ISL,1005750,210197,40.7436009,-73.922411961
159826951,01/01/2017,750,RESISTING ARREST,359,OFFENSES AGAINST PUBLIC ADMINI,PL 2053000,M,M,1,0,25-44,M,WHITE,983085,202273,40.721877518,-74.004204344
159826934,01/01/2017,510,"CONTROLLED SUBSTANCE, INTENT TO SELL 5",117,DANGEROUS DRUGS,PL 2200601,F,B,47,0,18-24,F,WHITE HISPANIC,1027084,257998,40.874723597,-73.845116651
159826763,01/01/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,M,7,0,18-24,M,ASIAN/PAC.ISL,987559,201831,40.720663793,-73.988063995
159826773,01/01/2017,478,"THEFT OF SERVICES, UNCLASSIFIED",343,OTHER OFFENSES RELATED TO THEF,PL 16515M9,M,Q,109,0,18-24,M,UNKNOWN,1032023,219407,40.768777062,-73.827532346
159826927,01/01/2017,114,OBSTR BREATH/CIRCUL,344,ASSAULT 3 & RELATED OFFENSES,PL 1211100,M,B,46,0,25-44,M,BLACK HISPANIC,1009065,250064,40.853016226,-73.910301433
159826958,01/01/2017,269,"MISCHIEF,CRIMINAL,    UNCL 2ND DEG 3RD DEG",121,CRIMINAL MISCHIEF & RELATED OF,PL 1450500,F,Q,113,0,45-64,M,BLACK,1047846,184424,40.672657816,-73.770739241
159827142,01/01/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,B,40,2,25-44,M,BLACK,1005755,234896,40.811393119,-73.922314872
159827164,01/01/2017,905,"INTOXICATED DRIVING,ALCOHOL",347,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,M,34,0,25-44,M,WHITE HISPANIC,1007190,253954,40.863698177,-73.917065772
159827299,01/01/2017,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200501,F,K,67,0,25-44,M,BLACK,1000004,172915,40.641282541,-73.943235379
159835574,01/01/2017,862,"ADM.CODE,UNCLASSIFIED VIOLATION",675,ADMINISTRATIVE CODE,AC 010125B,V,K,79,0,25-44,M,ASIAN/PAC.ISL,996546,187436,40.681144959,-73.955669038
159835585,01/01/2017,905,"INTOXICATED DRIVING,ALCOHOL",347,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,M,26,0,25-44,M,WHITE HISPANIC,995131,237121,40.817519594,-73.960690343
159837294,01/01/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,K,70,0,25-44,F,WHITE,996190,168387,40.628860104,-73.956986295
159827162,01/01/2017,969,"TRAFFIC,UNCLASSIFIED INFRACTIO",881,OTHER TRAFFIC INFRACTION,VTL1192AI1,V,M,26,0,25-44,M,WHITE HISPANIC,995462,236938,40.817016896,-73.959494805
159828856,01/01/2017,397,"ROBBERY,UNCLASSIFIED,OPEN AREAS",105,ROBBERY,PL 1600500,F,B,45,2,45-64,M,BLACK,1031995,239064,40.822730251,-73.82749368
159830441,01/01/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,K,70,0,25-44,M,BLACK,995467,177624,40.654214636,-73.959575625
159831252,01/01/2017,750,RESISTING ARREST,359,OFFENSES AGAINST PUBLIC ADMINI,PL 2053000,M,B,47,0,25-44,F,BLACK,1021937,260565,40.881792687,-73.863713376
159833640,01/01/2017,203,"TRESPASS 3, CRIMINAL",352,CRIMINAL TRESPASS,PL 1401000,M,B,42,0,25-44,M,WHITE HISPANIC,1013830,242036,40.830967045,-73.893112574
159826592,01/01/2017,969,"TRAFFIC,UNCLASSIFIED INFRACTION",881,OTHER TRAFFIC INFRACTION,VTL051101A,V,K,66,0,25-44,M,WHITE HISPANIC,985090,172699,40.640703636,-73.996974714
159824794,01/01/2017,961,"SIGNAL,FAIL TO",881,OTHER TRAFFIC INFRACTION,VTL116300D,V,S,122,0,45-64,M,WHITE,954840,152574,40.5854159,-74.105885254
159824783,01/01/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,M,10,0,18-24,M,WHITE HISPANIC,983423,209491,40.7416892,-74.002985851
159824770,01/01/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,B,41,0,25-44,M,BLACK HISPANIC,1014604,238800,40.822082527,-73.890330326
159824769,01/01/2017,203,"TRESPASS 3, CRIMINAL",352,CRIMINAL TRESPASS,PL 140100E,M,B,42,2,18-24,M,BLACK HISPANIC,1011047,239814,40.824877175,-73.903177956
159824173,01/01/2017,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200502,F,B,46,0,45-64,M,BLACK HISPANIC,1010049,252090,40.858574169,-73.906736725
159824172,01/01/2017,203,"TRESPASS 3, CRIMINAL",352,CRIMINAL TRESPASS,PL 140100E,M,B,43,2,25-44,M,WHITE HISPANIC,1020891,236726,40.816366145,-73.867626311
159833646,01/01/2017,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,PETIT LARCENY,PL 1552500,M,K,70,0,18-24,F,WHITE HISPANIC,994107,165590,40.621185487,-73.964494612
159834535,01/01/2017,478,"THEFT OF SERVICES, UNCLASSIFIED",343,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,K,75,1,45-64,M,BLACK,1014676,184384,40.672724164,-73.89031636
159834539,01/01/2017,511,"CONTROLLED SUBSTANCE, POSSESSION 7",235,DANGEROUS DRUGS,PL 2200300,M,Q,104,0,25-44,M,WHITE HISPANIC,1008811,194221,40.699742682,-73.911423687
159834540,01/01/2017,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,Q,114,0,18-24,M,WHITE HISPANIC,1003348,221266,40.773987983,-73.931048886
159834541,01/01/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,Q,102,0,25-44,M,BLACK HISPANIC,1031076,193779,40.698439694,-73.831129539
159837297,01/01/2017,905,"INTOXICATED DRIVING,ALCOHOL",347,INTOXICATED & IMPAIRED DRIVING,VTL11920U3,M,K,77,2,45-64,F,BLACK,1005118,185998,40.677181919,-73.92476773
159838023,01/01/2017,510,"CONTROLLED SUBSTANCE, INTENT TO SELL 5",117,DANGEROUS DRUGS,PL 2200601,F,K,60,0,25-44,M,BLACK,987240,149609,40.577325848,-73.989237951
159838720,01/01/2017,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,PETIT LARCENY,PL 1552500,M,K,78,0,45-64,M,WHITE,987292,185407,40.675583828,-73.989034631
159828198,01/01/2017,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,PETIT LARCENY,PL 1552500,M,B,40,0,25-44,F,BLACK,1006853,233369,40.807199186,-73.918353502
159826952,01/01/2017,729,"FORGERY,ETC.,UNCLASSIFIED-FELONY",113,FORGERY,PL 1702500,F,M,7,0,25-44,M,BLACK,987616,201309,40.719231007,-73.987858624
159838035,01/01/2017,792,WEAPONS POSSESSION 1 & 2,118,DANGEROUS WEAPONS,PL 2650303,F,Q,115,3,45-64,M,WHITE,1018554,220407,40.771584324,-73.876152672
159826737,01/01/2017,681,"CHILD, ENDANGERING WELFARE",233,SEX CRIMES,PL 2601001,M,B,43,0,25-44,M,WHITE HISPANIC,1020316,239179,40.823101299,-73.869690461
159838712,01/01/2017,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,PETIT LARCENY,PL 1552500,M,B,46,0,18-24,M,BLACK,1012975,253209,40.86163645,-73.896154296
159840213,01/01/2017,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,M,30,0,25-44,M,WHITE HISPANIC,999650,242455,40.832153187,-73.944351765
159839401,01/01/2017,567,"MARIJUANA, POSSESSION 4 & 5",235,DANGEROUS DRUGS,PL 2211001,M,B,40,2,<18,M,BLACK,1005530,233943,40.808777943,-73.923130702
159839410,01/01/2017,969,"TRAFFIC,UNCLASSIFIED INFRACTION",881,OTHER TRAFFIC INFRACTION,VTL051101A,V,S,122,0,18-24,M,WHITE,956906,151054,40.581250418,-74.098440962
159840197,01/01/2017,478,"THEFT OF SERVICES, UNCLASSIFIED",343,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,46,1,25-44,M,BLACK HISPANIC,1011698,251174,40.856055051,-73.900779259
159840242,01/01/2017,779,"PUBLIC ADMINISTRATION,UNCLASSIFIED FELONY",126,MISCELLANEOUS PENAL LAW,PL 215510B,F,Q,103,0,25-44,M,ASIAN/PAC.ISL,1044827,198939,40.712519193,-73.781492101
159823609,01/01/2017,569,"MARIJUANA, SALE 4 & 5",235,DANGEROUS DRUGS,PL 2214000,M,Q,113,0,25-44,M,BLACK,1040230,185445,40.675511659,-73.798186173
159840205,01/01/2017,503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",117,DANGEROUS DRUGS,PL 2201601,F,K,71,0,25-44,M,BLACK,1002904,181999,40.666210502,-73.932760748
159840144,01/01/2017,478,"THEFT OF SERVICES, UNCLASSIFIED",343,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,46,1,25-44,M,BLACK HISPANIC,1010257,248767,40.849452916,-73.905997684
159826778,01/01/2017,782,"WEAPONS, POSSESSION, ETC",236,DANGEROUS WEAPONS,PL 2650101,M,S,123,0,25-44,M,BLACK,918975,130338,40.524190992,-74.234793755
159826767,01/01/2017,750,RESISTING ARREST,359,OFFENSES AGAINST PUBLIC ADMINI,PL 2053000,M,M,34,0,25-44,M,BLACK HISPANIC,1002970,248502,40.848744026,-73.932337685
159826765,01/01/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,M,32,0,45-64,M,BLACK,1002098,238549,40.821427723,-73.935516025
159826742,01/01/2017,567,"MARIJUANA, POSSESSION 4 & 5",235,DANGEROUS DRUGS,PL 2211001,M,K,76,0,45-64,M,BLACK HISPANIC,984085,184329,40.672625481,-74.000596265
159826735,01/01/2017,503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",117,DANGEROUS DRUGS,PL 2201601,F,B,46,0,18-24,M,BLACK,1011115,248086,40.847581204,-73.902899126
